road	Z1610
km	13.531
type	Box Culvert
lrpName	LRP014d
name	BADUCHORA 2
length	1.3
condition	A
structureNr	109871
est cost	0
roadName	Dighinala-Babuchhara-Logung-Panchhari Road
chainage	13.531
width	5.66
constructionYear	1992
spans	1
zone	Chittagong
circle	Khagrachari
division	Khagrachari
sub-division	Dighinala
lat	23.351861111111113
lon	92.03152777777778
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=109871&vRoadID=367&vSurveyYear=2004&vSubdivID=567
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=109871&vRoadID=367&vSurveyYear=2004&vSubdivID=567
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=109871&vRoadID=367&vSurveyYear=2004&vSubdivID=567
