road	R141
km	35.048
type	Box Culvert
lrpName	LRP034a
name	RAMPUR BOX CULVERT
length	4.6
condition	A
structureNr	104337
est cost	0
roadName	Lalmai-Laksham-Sonaimuri Road
chainage	35.048
width	9.8
constructionYear	1992
spans	1
zone	Comilla
circle	Noakhali
division	Noakhali
sub-division	Chatkhil
lat	23.054694444444443
lon	91.10913888888888
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104337&vRoadID=74&vSurveyYear=2004&vSubdivID=549
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104337&vRoadID=74&vSurveyYear=2004&vSubdivID=549
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104337&vRoadID=74&vSurveyYear=2004&vSubdivID=549
