road	R141
km	31.751
type	Box Culvert
lrpName	LRP031a
name	BROCACHI BOX CULWERT
length	14
condition	A
structureNr	104325
est cost	0
roadName	Lalmai-Laksham-Sonaimuri Road
chainage	31.751
width	11.5
constructionYear	1995
spans	3
zone	Comilla
circle	Noakhali
division	Noakhali
sub-division	Chatkhil
lat	23.083944444444445
lon	91.10924999999999
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104325&vRoadID=74&vSurveyYear=2004&vSubdivID=549
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104325&vRoadID=74&vSurveyYear=2004&vSubdivID=549
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104325&vRoadID=74&vSurveyYear=2004&vSubdivID=549
