road	R141
km	20.426
type	Box Culvert
lrpName	LRP020b
name	POLEYA BOX CULVERT
length	3
condition	A
structureNr	104389
est cost	0
roadName	Lalmai-Laksham-Sonaimuri Road
chainage	20.426
width	9.75
constructionYear	1986
spans	1
zone	Comilla
circle	Comilla
division	Comilla
sub-division	Comilla
lat	23.181527777777777
lon	91.13511111111112
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104389&vRoadID=74&vSurveyYear=2004&vSubdivID=543
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104389&vRoadID=74&vSurveyYear=2004&vSubdivID=543
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104389&vRoadID=74&vSurveyYear=2004&vSubdivID=543
