road	R141
km	13.478
type	Box Culvert
lrpName	LRP013c
name	UTTOR KALS
length	3
condition	A
structureNr	104361
est cost	0
roadName	Lalmai-Laksham-Sonaimuri Road
chainage	13.478
width	9.8
constructionYear	1992
spans	1
zone	Comilla
circle	Comilla
division	Comilla
sub-division	Comilla
lat	23.241111111111113
lon	91.12355555555555
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104361&vRoadID=74&vSurveyYear=2004&vSubdivID=543
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104361&vRoadID=74&vSurveyYear=2004&vSubdivID=543
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104361&vRoadID=74&vSurveyYear=2004&vSubdivID=543
