road	Z1090
km	18.297
type	RCC Girder Bridge
lrpName	LRP015a
name	Ishakhah Bridge
length	43
condition	A
structureNr	115078
est cost	0
roadName	Majerchar-Mahajampur-Barapa-Rupashi-Majina-Kayetpara Road
chainage	18.297
width	4.3
constructionYear	1995
spans	4
zone	Dhaka
circle	Dhaka
division	Narayanganj
sub-division	Narayanganj-1
lat	23.782527777777776
lon	90.51477777777778
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=115078&vRoadID=182&vSurveyYear=2006&vSubdivID=520
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=115078&vRoadID=182&vSurveyYear=2006&vSubdivID=520
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=115078&vRoadID=182&vSurveyYear=2006&vSubdivID=520
