road	N516
km	7.775
type	Box Culvert
lrpName	LRP008c
name	.
length	3.67
condition	A
structureNr	110353
est cost	0
roadName	Naogaon Town By-Pass Road
chainage	7.775
width	10.94
constructionYear	1999
spans	1
zone	Rajshahi
circle	Rajshahi
division	Naogaon
sub-division	Naogaon
lat	24.815
lon	88.97888888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=110353&vRoadID=43&vSurveyYear=2004&vSubdivID=305
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=110353&vRoadID=43&vSurveyYear=2004&vSubdivID=305
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=110353&vRoadID=43&vSurveyYear=2004&vSubdivID=305
