road	N516
km	6.031
type	Box Culvert
lrpName	LRP007a
name	.
length	3.65
condition	A
structureNr	110328
est cost	0
roadName	Naogaon Town By-Pass Road
chainage	6.031
width	10.95
constructionYear	2001
spans	1
zone	Rajshahi
circle	Rajshahi
division	Naogaon
sub-division	Naogaon
lat	24.820555555555554
lon	88.96333333333334
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=110328&vRoadID=43&vSurveyYear=2004&vSubdivID=305
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=110328&vRoadID=43&vSurveyYear=2004&vSubdivID=305
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=110328&vRoadID=43&vSurveyYear=2004&vSubdivID=305
