road	N516
km	2.293
type	PC Girder Bridge
lrpName	LRP003a
name	Choto Jamuna Bridge
length	112.35
condition	A
structureNr	118730
est cost	0
roadName	Naogaon Town By-Pass Road
chainage	2.293
width	
constructionYear	
spans	
zone	Rajshahi
circle	Rajshahi
division	Naogaon
sub-division	Naogaon
lat	24.8337497 
lon	88.9418886 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=118730&vRoadID=43&vSurveyYear=2013&vSubdivID=305
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=118730&vRoadID=43&vSurveyYear=2013&vSubdivID=305
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=118730&vRoadID=43&vSurveyYear=2013&vSubdivID=305
