road	N516
km	4.778
type	Box Culvert
lrpName	LRP005b
name	.
length	3.7
condition	A
structureNr	110208
est cost	0
roadName	Naogaon Town By-Pass Road
chainage	4.778
width	10.97
constructionYear	2001
spans	1
zone	Rajshahi
circle	Rajshahi
division	Naogaon
sub-division	Naogaon
lat	24.825555555555557
lon	88.95222222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=110208&vRoadID=43&vSurveyYear=2004&vSubdivID=305
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=110208&vRoadID=43&vSurveyYear=2004&vSubdivID=305
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=110208&vRoadID=43&vSurveyYear=2004&vSubdivID=305
