road	N516
km	6.315
type	PC Girder Bridge
lrpName	LRP007b
name	Tulshiganga Bridge
length	37.6
condition	C
structureNr	118732
est cost	0.147
roadName	Naogaon Town By-Pass Road
chainage	6.315
width	
constructionYear	
spans	
zone	Rajshahi
circle	Rajshahi
division	Naogaon
sub-division	Naogaon
lat	24.8153889 
lon	88.9724993 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=118732&vRoadID=43&vSurveyYear=2013&vSubdivID=305
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=118732&vRoadID=43&vSurveyYear=2013&vSubdivID=305
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=118732&vRoadID=43&vSurveyYear=2013&vSubdivID=305
