road	N516
km	1.381
type	Box Culvert
lrpName	LRP002b
name	.
length	3.65
condition	A
structureNr	109892
est cost	0
roadName	Naogaon Town By-Pass Road
chainage	1.381
width	10.98
constructionYear	2001
spans	1
zone	Rajshahi
circle	Rajshahi
division	Naogaon
sub-division	Naogaon
lat	24.83888888888889
lon	88.92472222222223
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=109892&vRoadID=43&vSurveyYear=2004&vSubdivID=305
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=109892&vRoadID=43&vSurveyYear=2004&vSubdivID=305
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=109892&vRoadID=43&vSurveyYear=2004&vSubdivID=305
