road	Z8708
km	61.404
type	Box Culvert
lrpName	LRP060b
name	.
length	13.5
condition	B
structureNr	112477
est cost	0.08
roadName	Rajapur-Kathalia-Amua-Bamna-Patharghata Road
chainage	61.404
width	7.18
constructionYear	1993
spans	2
zone	Barisal
circle	Patuakhali
division	Barguna
sub-division	Barguna
lat	22.159444444444443
lon	90.01416666666667
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=112477&vRoadID=776&vSurveyYear=2004&vSubdivID=578
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=112477&vRoadID=776&vSurveyYear=2004&vSubdivID=578
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=112477&vRoadID=776&vSurveyYear=2004&vSubdivID=578
