road	Z8708
km	27.679
type	Box Culvert
lrpName	LRP027c
name	.
length	2.1
condition	D
structureNr	112462
est cost	1
roadName	Rajapur-Kathalia-Amua-Bamna-Patharghata Road
chainage	27.679
width	6.08
constructionYear	1982
spans	1
zone	Barisal
circle	Barisal
division	Jhalokati
sub-division	Jhalokati
lat	22.380277777777778
lon	90.08638888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=112462&vRoadID=776&vSurveyYear=2004&vSubdivID=584
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=112462&vRoadID=776&vSurveyYear=2004&vSubdivID=584
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=112462&vRoadID=776&vSurveyYear=2004&vSubdivID=584
