road	R110
km	4.744
type	RCC Girder Bridge
lrpName	LRP004b
name	POUTY BRIDGE
length	12.2
condition	C
structureNr	104944
est cost	1.055
roadName	Jatrabari-Demra-Shimrail-Narayanganj (Chasara) Road
chainage	4.744
width	8.8
constructionYear	1965
spans	3
zone	Dhaka
circle	Dhaka
division	Dhaka
sub-division	Dhaka, Sub-division - 2
lat	23.717916666666664
lon	90.47783333333334
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104944&vRoadID=67&vSurveyYear=2004&vSubdivID=512
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104944&vRoadID=67&vSurveyYear=2004&vSubdivID=512
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104944&vRoadID=67&vSurveyYear=2004&vSubdivID=512
