road	R110
km	3.497
type	RCC Girder Bridge
lrpName	LRP003a
name	Konapara Bridge
length	15.6
condition	C
structureNr	121851
est cost	0.5
roadName	Jatrabari-Demra-Shimrail-Narayanganj (Chasara) Road
chainage	3.497
width	
constructionYear	
spans	
zone	Dhaka
circle	Dhaka
division	Dhaka
sub-division	Dhaka, Sub-division - 2
lat	23.71678683
lon	90.46721597
estimated Location	road_interpolate
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121851&vRoadID=67&vSurveyYear=2013&vSubdivID=512
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121851&vRoadID=67&vSurveyYear=2013&vSubdivID=512
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121851&vRoadID=67&vSurveyYear=2013&vSubdivID=512
