road	R110
km	13.374
type	Steel Beam & RCC Slab
lrpName	LRP012a
name	BANGHAR POL
length	10.75
condition	A
structureNr	104976
est cost	0
roadName	Jatrabari-Demra-Shimrail-Narayanganj (Chasara) Road
chainage	13.374
width	8.05
constructionYear	1965
spans	1
zone	Dhaka
circle	Dhaka
division	Narayanganj
sub-division	Narayanganj-1
lat	23.662527777777775
lon	90.51344444444445
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104976&vRoadID=67&vSurveyYear=2004&vSubdivID=520
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104976&vRoadID=67&vSurveyYear=2004&vSubdivID=520
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104976&vRoadID=67&vSurveyYear=2004&vSubdivID=520
