road	R203
km	50.749
type	Slab Culvert
lrpName	LRP052a
name	BOGAHARI-4-SLAB CULVERT
length	4
condition	C
structureNr	114058
est cost	0.9
roadName	Bhulta-Araihazar-Bancharampur-Nabinagar-Shibpur-Radhika Road
chainage	50.749
width	4
constructionYear	1993
spans	1
zone	Comilla
circle	Comilla
division	Brahmanbaria
sub-division	Bancharampur
lat	23.841583333333332
lon	90.8961388888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=114058&vRoadID=92&vSurveyYear=2004&vSubdivID=539
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=114058&vRoadID=92&vSurveyYear=2004&vSubdivID=539
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=114058&vRoadID=92&vSurveyYear=2004&vSubdivID=539
