road	R203
km	41.731
type	Box Culvert
lrpName	LRP043b
name	Pairakandi (3)
length	9.4
condition	C
structureNr	114067
est cost	1
roadName	Bhulta-Araihazar-Bancharampur-Nabinagar-Shibpur-Radhika Road
chainage	41.731
width	4.3
constructionYear	2002
spans	2
zone	Comilla
circle	Comilla
division	Brahmanbaria
sub-division	Bancharampur
lat	23.8375
lon	90.82422222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=114067&vRoadID=92&vSurveyYear=2004&vSubdivID=539
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=114067&vRoadID=92&vSurveyYear=2004&vSubdivID=539
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=114067&vRoadID=92&vSurveyYear=2004&vSubdivID=539
