road	Z8702
km	9.681
type	Box Culvert
lrpName	LRP010e
name	.
length	3.75
condition	A
structureNr	112119
est cost	0
roadName	Rajapur-Naikati-Bekutia-Pirojpur Road
chainage	9.681
width	9.95
constructionYear	1996
spans	1
zone	Barisal
circle	Barisal
division	Pirojpur
sub-division	Kawkhali
lat	22.573333333333334
lon	90.04722222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=112119&vRoadID=772&vSurveyYear=2004&vSubdivID=339
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=112119&vRoadID=772&vSurveyYear=2004&vSubdivID=339
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=112119&vRoadID=772&vSurveyYear=2004&vSubdivID=339
