road	N7
km	13.12
type	RCC Girder Bridge
lrpName	LRP012b
name	Ahladipur Bridge.
length	13.8
condition	A
structureNr	119825
est cost	0
roadName	Dauladia-Faridpur (Goalchamot)-Magura-Jhenaidah-Jessore-Khulna-Mongla (Digraj) Road
chainage	13.12
width	
constructionYear	
spans	
zone	Gopalganj
circle	Faridpur
division	Rajbari
sub-division	Rajbari
lat	23.6910274 
lon	89.7056944 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119825&vRoadID=50&vSurveyYear=2013&vSubdivID=588
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119825&vRoadID=50&vSurveyYear=2013&vSubdivID=588
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119825&vRoadID=50&vSurveyYear=2013&vSubdivID=588
