road	N7
km	5.656
type	RCC Girder Bridge
lrpName	LRP005a
name	Goalanda Bridge
length	13.1
condition	C
structureNr	119823
est cost	2.653
roadName	Dauladia-Faridpur (Goalchamot)-Magura-Jhenaidah-Jessore-Khulna-Mongla (Digraj) Road
chainage	5.656
width	
constructionYear	
spans	
zone	Gopalganj
circle	Faridpur
division	Rajbari
sub-division	Rajbari
lat	23.7316104 
lon	89.7602778 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119823&vRoadID=50&vSurveyYear=2013&vSubdivID=588
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119823&vRoadID=50&vSurveyYear=2013&vSubdivID=588
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119823&vRoadID=50&vSurveyYear=2013&vSubdivID=588
