road	N7
km	89.468
type	PC Girder Bridge
lrpName	LRP088b
name	Alam Khali Bridge
length	22.75
condition	A
structureNr	118818
est cost	0.217
roadName	Dauladia-Faridpur (Goalchamot)-Magura-Jhenaidah-Jessore-Khulna-Mongla (Digraj) Road
chainage	89.468
width	
constructionYear	
spans	
zone	Khulna
circle	Jessore
division	Magura
sub-division	Magura
lat	23.5164444 
lon	89.319166 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=118818&vRoadID=50&vSurveyYear=2013&vSubdivID=330
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=118818&vRoadID=50&vSurveyYear=2013&vSubdivID=330
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=118818&vRoadID=50&vSurveyYear=2013&vSubdivID=330
