road	N7
km	65.221
type	Truss with RCC Slab
lrpName	LRP064b
name	Garai Bridge
length	612.5
condition	A
structureNr	118814
est cost	1.549
roadName	Dauladia-Faridpur (Goalchamot)-Magura-Jhenaidah-Jessore-Khulna-Mongla (Digraj) Road
chainage	65.221
width	
constructionYear	
spans	
zone	Khulna
circle	Jessore
division	Magura
sub-division	Magura
lat	23.5444719 
lon	89.5183327 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=118814&vRoadID=50&vSurveyYear=2013&vSubdivID=330
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=118814&vRoadID=50&vSurveyYear=2013&vSubdivID=330
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=118814&vRoadID=50&vSurveyYear=2013&vSubdivID=330
