road	N7
km	89.468
type	PC Girder Bridge
lrpName	LRP088b
name	.
length	22.75
condition	A
structureNr	109457
est cost	0
roadName	Dauladia-Faridpur (Goalchamot)-Magura-Jhenaidah-Jessore-Khulna-Mongla (Digraj) Road
chainage	89.468
width	11.6
constructionYear	1993
spans	1
zone	Khulna
circle	Jessore
division	Magura
sub-division	Magura
lat	23.51638888888889
lon	89.31916666666666
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=109457&vRoadID=50&vSurveyYear=2004&vSubdivID=330
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=109457&vRoadID=50&vSurveyYear=2004&vSubdivID=330
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=109457&vRoadID=50&vSurveyYear=2004&vSubdivID=330
