road	Z5613
km	0.158
type	RCC Girder Bridge
lrpName	LRPSa
name	Ghagar Bridge
length	70.05
condition	A
structureNr	119767
est cost	0.03
roadName	Gaibandah-Sunderganj-Pirgachha (Kadamtali) Road
chainage	0.158
width	
constructionYear	
spans	
zone	Rangpur
circle	Bogra
division	Gaibanda
sub-division	Gaibanda
lat	25.3322216 
lon	89.5500556 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119767&vRoadID=611&vSurveyYear=2013&vSubdivID=294
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119767&vRoadID=611&vSurveyYear=2013&vSubdivID=294
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119767&vRoadID=611&vSurveyYear=2013&vSubdivID=294
