road	Z5029
km	8.15
type	Box Culvert
lrpName	LRP008b
name	.
length	4
condition	A
structureNr	115211
est cost	0
roadName	Nekmand-Dharmagarh Road
chainage	8.15
width	7.6
constructionYear	1976
spans	1
zone	Rangpur
circle	Dinajpur
division	Thakurgaon
sub-division	Thakurgaon
lat	26.004166666666666
lon	88.18897222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=115211&vRoadID=661&vSurveyYear=2006&vSubdivID=298
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=115211&vRoadID=661&vSurveyYear=2006&vSubdivID=298
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=115211&vRoadID=661&vSurveyYear=2006&vSubdivID=298
