road	N3
km	49.213
type	Box Culvert
lrpName	LRP049c
name	MOWNA BAZAR
length	1.5
condition	A
structureNr	101459
est cost	0
roadName	Dhaka (Banani)-Joydebpur-Mymensingh Road
chainage	49.213
width	12.2
constructionYear	1989
spans	1
zone	Dhaka
circle	Dhaka
division	Gazipur
sub-division	Joydepur-1
lat	24.22347222222222
lon	90.41383333333334
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101459&vRoadID=19&vSurveyYear=2004&vSubdivID=513
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101459&vRoadID=19&vSurveyYear=2004&vSubdivID=513
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101459&vRoadID=19&vSurveyYear=2004&vSubdivID=513
