road	N3
km	35.994
type	Box Culvert
lrpName	LRP036a
name	HOTAPARA BOX CULVERT
length	1
condition	A
structureNr	105265
est cost	0
roadName	Dhaka (Banani)-Joydebpur-Mymensingh Road
chainage	35.994
width	10.3
constructionYear	1985
spans	1
zone	Dhaka
circle	Dhaka
division	Gazipur
sub-division	Joydepur-1
lat	24.112722222222224
lon	90.40497222222223
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=105265&vRoadID=19&vSurveyYear=2004&vSubdivID=513
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=105265&vRoadID=19&vSurveyYear=2004&vSubdivID=513
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=105265&vRoadID=19&vSurveyYear=2004&vSubdivID=513
