road	N3
km	50.141
type	Box Culvert
lrpName	LRP050c
name	gorboria master bari
length	5
condition	B
structureNr	101524
est cost	0.6
roadName	Dhaka (Banani)-Joydebpur-Mymensingh Road
chainage	50.141
width	18
constructionYear	1994
spans	1
zone	Dhaka
circle	Dhaka
division	Gazipur
sub-division	Joydepur-1
lat	24.231138888888886
lon	90.40719444444446
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101524&vRoadID=19&vSurveyYear=2004&vSubdivID=513
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101524&vRoadID=19&vSurveyYear=2004&vSubdivID=513
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101524&vRoadID=19&vSurveyYear=2004&vSubdivID=513
