road	N3
km	92.096
type	Arch Masonry
lrpName	LRP094a
name	BOYLOR BASHKURI ARCH MASONRY
length	1
condition	C
structureNr	105264
est cost	1
roadName	Dhaka (Banani)-Joydebpur-Mymensingh Road
chainage	92.096
width	7
constructionYear	1964
spans	1
zone	Mymensingh
circle	Mymensingh
division	Mymensingh
sub-division	Bhaluka
lat	24.593916666666665
lon	90.39583333333334
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=105264&vRoadID=19&vSurveyYear=2004&vSubdivID=529
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=105264&vRoadID=19&vSurveyYear=2004&vSubdivID=529
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=105264&vRoadID=19&vSurveyYear=2004&vSubdivID=529
