road	N3
km	35.453
type	Box Culvert
lrpName	LRP035b
name	HO TA PA RA
length	1
condition	A
structureNr	101509
est cost	0
roadName	Dhaka (Banani)-Joydebpur-Mymensingh Road
chainage	35.453
width	10.3
constructionYear	1975
spans	1
zone	Dhaka
circle	Dhaka
division	Gazipur
sub-division	Joydepur-1
lat	24.108027777777778
lon	90.40394444444445
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101509&vRoadID=19&vSurveyYear=2004&vSubdivID=513
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101509&vRoadID=19&vSurveyYear=2004&vSubdivID=513
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101509&vRoadID=19&vSurveyYear=2004&vSubdivID=513
