road	N3
km	16.288
type	Box Culvert
lrpName	LRP016b
name	BROBARI CULVERT
length	4.2
condition	B
structureNr	101423
est cost	1.65
roadName	Dhaka (Banani)-Joydebpur-Mymensingh Road
chainage	16.288
width	30.3
constructionYear	1968
spans	1
zone	Dhaka
circle	Dhaka
division	Gazipur
sub-division	Tongi
lat	23.938944444444445
lon	90.38513888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101423&vRoadID=19&vSurveyYear=2004&vSubdivID=514
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101423&vRoadID=19&vSurveyYear=2004&vSubdivID=514
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101423&vRoadID=19&vSurveyYear=2004&vSubdivID=514
