road	N3
km	75.411
type	Box Culvert
lrpName	LRP077c
name	BORADUA BOX CULVERT
length	4.6
condition	A
structureNr	101473
est cost	0
roadName	Dhaka (Banani)-Joydebpur-Mymensingh Road
chainage	75.411
width	12.1
constructionYear	1980
spans	1
zone	Mymensingh
circle	Mymensingh
division	Mymensingh
sub-division	Bhaluka
lat	24.450805555555554
lon	90.3826111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101473&vRoadID=19&vSurveyYear=2004&vSubdivID=529
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101473&vRoadID=19&vSurveyYear=2004&vSubdivID=529
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101473&vRoadID=19&vSurveyYear=2004&vSubdivID=529
