road	N3
km	22.263
type	Box Culvert
lrpName	LRP022b
name	JOYDEVPUR(CHOWURASTA)
length	1.45
condition	C
structureNr	101429
est cost	4
roadName	Dhaka (Banani)-Joydebpur-Mymensingh Road
chainage	22.263
width	21.45
constructionYear	1988
spans	1
zone	Dhaka
circle	Dhaka
division	Gazipur
sub-division	Tongi
lat	23.99238888888889
lon	90.38208333333333
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101429&vRoadID=19&vSurveyYear=2004&vSubdivID=514
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101429&vRoadID=19&vSurveyYear=2004&vSubdivID=514
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101429&vRoadID=19&vSurveyYear=2004&vSubdivID=514
