road	N3
km	89.59
type	Box Culvert
lrpName	LRP091a
name	NODAS BOX CULVERT
length	3.1
condition	C
structureNr	101501
est cost	2.7
roadName	Dhaka (Banani)-Joydebpur-Mymensingh Road
chainage	89.59
width	12.26
constructionYear	1982
spans	1
zone	Mymensingh
circle	Mymensingh
division	Mymensingh
sub-division	Bhaluka
lat	24.571638888888888
lon	90.39605555555556
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101501&vRoadID=19&vSurveyYear=2004&vSubdivID=529
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101501&vRoadID=19&vSurveyYear=2004&vSubdivID=529
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101501&vRoadID=19&vSurveyYear=2004&vSubdivID=529
