road	Z1422
km	17.91
type	PC Girder Bridge
lrpName	LRP018e
name	RAMJONJ (2) BRIDGE
length	24.8
condition	B
structureNr	106472
est cost	0.12
roadName	Haziganj-Ramganj-Lakshmipur Road
chainage	17.91
width	8
constructionYear	1988
spans	3
zone	Comilla
circle	Noakhali
division	Laxmipur
sub-division	Ramgonj
lat	23.097027777777775
lon	90.85775
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=106472&vRoadID=484&vSurveyYear=2004&vSubdivID=548
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=106472&vRoadID=484&vSurveyYear=2004&vSubdivID=548
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=106472&vRoadID=484&vSurveyYear=2004&vSubdivID=548
