road	Z2020
km	0.08
type	Box Culvert
lrpName	LRPSa
name	.
length	6.5
condition	A
structureNr	117365
est cost	0
roadName	Fenchuganj -Maizgaon-Palbari Road (Fenchuganj link road)
chainage	0.08
width	11
constructionYear	1994
spans	1
zone	Sylhet
circle	Moulavi Bazar
division	Moulavi Bazar
sub-division	Moulavi Bazar
lat	24.694166666666668
lon	91.93388888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=117365&vRoadID=442&vSurveyYear=2006&vSubdivID=554
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=117365&vRoadID=442&vSurveyYear=2006&vSubdivID=554
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=117365&vRoadID=442&vSurveyYear=2006&vSubdivID=554
