road	N108
km	6.986
type	RCC Girder Bridge
lrpName	LRP006c
name	Bajalia Bridge-2
length	45.8
condition	C
structureNr	121490
est cost	0.462
roadName	Keranirhat-Bandarban Road
chainage	6.986
width	
constructionYear	
spans	
zone	Chittagong
circle	Rangamati
division	Bandarban
sub-division	Bandarban-2
lat	22.1276104 
lon	92.1327493 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121490&vRoadID=8&vSurveyYear=2013&vSubdivID=286
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121490&vRoadID=8&vSurveyYear=2013&vSubdivID=286
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121490&vRoadID=8&vSurveyYear=2013&vSubdivID=286
