road	N108
km	21.542
type	RCC Girder Bridge
lrpName	LRP021c
name	Bus Stand -1 Bridge
length	26.2
condition	C
structureNr	121549
est cost	0.263
roadName	Keranirhat-Bandarban Road
chainage	21.542
width	
constructionYear	
spans	
zone	Chittagong
circle	Rangamati
division	Bandarban
sub-division	Bandarban-2
lat	22.1878608 
lon	92.2138333 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121549&vRoadID=8&vSurveyYear=2013&vSubdivID=286
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121549&vRoadID=8&vSurveyYear=2013&vSubdivID=286
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121549&vRoadID=8&vSurveyYear=2013&vSubdivID=286
