road	N108
km	12.217
type	Box Culvert
lrpName	LRP012a
name	SHOALK HIGH SCHOOL
length	2.5
condition	A
structureNr	101757
est cost	0
roadName	Keranirhat-Bandarban Road
chainage	12.217
width	9.2
constructionYear	1986
spans	1
zone	Chittagong
circle	Rangamati
division	Bandarban
sub-division	Bandarban-2
lat	22.141944444444444
lon	92.17280555555556
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101757&vRoadID=8&vSurveyYear=2004&vSubdivID=286
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101757&vRoadID=8&vSurveyYear=2004&vSubdivID=286
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101757&vRoadID=8&vSurveyYear=2004&vSubdivID=286
