road	N108
km	18.701
type	RCC Girder Bridge
lrpName	LRP018a
name	Kana Para Bridge
length	13.58
condition	B
structureNr	121540
est cost	0.041
roadName	Keranirhat-Bandarban Road
chainage	18.701
width	
constructionYear	
spans	
zone	Chittagong
circle	Rangamati
division	Bandarban
sub-division	Bandarban-2
lat	22.1822771 
lon	92.1957219 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121540&vRoadID=8&vSurveyYear=2013&vSubdivID=286
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121540&vRoadID=8&vSurveyYear=2013&vSubdivID=286
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121540&vRoadID=8&vSurveyYear=2013&vSubdivID=286
