road	N108
km	2.542
type	RCC Girder Bridge
lrpName	LRP002c
name	Dostidar hat-2 Bridge.
length	21.02
condition	D
structureNr	121485
est cost	242
roadName	Keranirhat-Bandarban Road
chainage	2.542
width	
constructionYear	
spans	
zone	Chittagong
circle	Rangamati
division	Bandarban
sub-division	Bandarban-2
lat	22.1100556 
lon	92.0964997 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121485&vRoadID=8&vSurveyYear=2013&vSubdivID=286
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121485&vRoadID=8&vSurveyYear=2013&vSubdivID=286
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121485&vRoadID=8&vSurveyYear=2013&vSubdivID=286
