road	N108
km	14.223
type	Box Culvert
lrpName	LRP014c
name	LAMBA RASTA BOX (1)
length	1.5
condition	A
structureNr	101756
est cost	0
roadName	Keranirhat-Bandarban Road
chainage	14.223
width	10.3
constructionYear	1985
spans	1
zone	Chittagong
circle	Rangamati
division	Bandarban
sub-division	Bandarban-2
lat	22.156055555555554
lon	92.17844444444445
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101756&vRoadID=8&vSurveyYear=2004&vSubdivID=286
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101756&vRoadID=8&vSurveyYear=2004&vSubdivID=286
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101756&vRoadID=8&vSurveyYear=2004&vSubdivID=286
