road	N108
km	6.986
type	PC Girder Bridge
lrpName	LRP006c
name	KATA- KHALI PC GIDER BRIDGE
length	46.2
condition	A
structureNr	101748
est cost	0
roadName	Keranirhat-Bandarban Road
chainage	6.986
width	7.2
constructionYear	1982
spans	3
zone	Chittagong
circle	Rangamati
division	Bandarban
sub-division	Bandarban-2
lat	22.12752777777778
lon	92.13141666666667
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101748&vRoadID=8&vSurveyYear=2004&vSubdivID=286
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101748&vRoadID=8&vSurveyYear=2004&vSubdivID=286
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101748&vRoadID=8&vSurveyYear=2004&vSubdivID=286
