road	N108
km	11.892
type	RCC Girder Bridge
lrpName	LRP011a
name	Shoalok Bridge-1
length	70.19
condition	C
structureNr	121510
est cost	1.043
roadName	Keranirhat-Bandarban Road
chainage	11.892
width	
constructionYear	
spans	
zone	Chittagong
circle	Rangamati
division	Bandarban
sub-division	Bandarban-2
lat	22.1405274 
lon	92.1709716 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121510&vRoadID=8&vSurveyYear=2013&vSubdivID=286
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121510&vRoadID=8&vSurveyYear=2013&vSubdivID=286
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121510&vRoadID=8&vSurveyYear=2013&vSubdivID=286
