road	N108
km	13.726
type	Box Culvert
lrpName	LRP013d
name	LAMBA BAY (1)
length	6.3
condition	A
structureNr	101743
est cost	0
roadName	Keranirhat-Bandarban Road
chainage	13.726
width	7.3
constructionYear	1985
spans	2
zone	Chittagong
circle	Rangamati
division	Bandarban
sub-division	Bandarban-2
lat	22.151944444444442
lon	92.18033333333334
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101743&vRoadID=8&vSurveyYear=2004&vSubdivID=286
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101743&vRoadID=8&vSurveyYear=2004&vSubdivID=286
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101743&vRoadID=8&vSurveyYear=2004&vSubdivID=286
