road	N108
km	21.116
type	Box Culvert
lrpName	LRP021a
name	MISKI BOX CULVERT
length	6.3
condition	B
structureNr	101770
est cost	0.14
roadName	Keranirhat-Bandarban Road
chainage	21.116
width	9.7
constructionYear	1985
spans	1
zone	Chittagong
circle	Rangamati
division	Bandarban
sub-division	Bandarban-2
lat	22.186444444444444
lon	92.21280555555556
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101770&vRoadID=8&vSurveyYear=2004&vSubdivID=286
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101770&vRoadID=8&vSurveyYear=2004&vSubdivID=286
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101770&vRoadID=8&vSurveyYear=2004&vSubdivID=286
