road	N108
km	5.741
type	Box Culvert
lrpName	LRP005c
name	BAJALIA BOX CULVERT
length	4.5
condition	A
structureNr	101742
est cost	0
roadName	Keranirhat-Bandarban Road
chainage	5.741
width	10.3
constructionYear	1987
spans	1
zone	Chittagong
circle	Rangamati
division	Bandarban
sub-division	Bandarban-2
lat	22.12475
lon	92.1215
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101742&vRoadID=8&vSurveyYear=2004&vSubdivID=286
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101742&vRoadID=8&vSurveyYear=2004&vSubdivID=286
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101742&vRoadID=8&vSurveyYear=2004&vSubdivID=286
