road	N108
km	13.38
type	Box Culvert
lrpName	LRP013c
name	LAMBA BAG BOX CULVERT
length	6.3
condition	A
structureNr	101741
est cost	0
roadName	Keranirhat-Bandarban Road
chainage	13.38
width	7.3
constructionYear	1968
spans	2
zone	Chittagong
circle	Rangamati
division	Bandarban
sub-division	Bandarban-2
lat	22.149055555555556
lon	92.17952777777778
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101741&vRoadID=8&vSurveyYear=2004&vSubdivID=286
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101741&vRoadID=8&vSurveyYear=2004&vSubdivID=286
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101741&vRoadID=8&vSurveyYear=2004&vSubdivID=286
