road	N108
km	7.692
type	Box Culvert
lrpName	LRP007c
name	BORO DOARA BOX CULVERT
length	9.6
condition	A
structureNr	101750
est cost	0
roadName	Keranirhat-Bandarban Road
chainage	7.692
width	7.2
constructionYear	1978
spans	3
zone	Chittagong
circle	Rangamati
division	Bandarban
sub-division	Bandarban-2
lat	22.12736111111111
lon	92.13961111111112
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101750&vRoadID=8&vSurveyYear=2004&vSubdivID=286
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101750&vRoadID=8&vSurveyYear=2004&vSubdivID=286
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101750&vRoadID=8&vSurveyYear=2004&vSubdivID=286
