road	Z5004
km	0.895
type	Box Culvert
lrpName	LRPSc
name	.
length	4.6
condition	A
structureNr	115155
est cost	0
roadName	Ranishankoil-Haripur Road
chainage	0.895
width	6.5
constructionYear	1985
spans	1
zone	Rangpur
circle	Dinajpur
division	Thakurgaon
sub-division	Thakurgaon
lat	25.90122222222222
lon	88.24741666666667
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=115155&vRoadID=674&vSurveyYear=2006&vSubdivID=298
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=115155&vRoadID=674&vSurveyYear=2006&vSubdivID=298
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=115155&vRoadID=674&vSurveyYear=2006&vSubdivID=298
