road	Z1045
km	19.842
type	Baily with Steel Deck
lrpName	LRP021a
name	Khadla Bridge
length	12.1
condition	A
structureNr	120781
est cost	0
roadName	Chauddagram-Laksam Road
chainage	19.842
width	
constructionYear	
spans	
zone	Comilla
circle	Comilla
division	Comilla
sub-division	Comilla
lat	23.2335274 
lon	91.1361108 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120781&vRoadID=460&vSurveyYear=2013&vSubdivID=543
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120781&vRoadID=460&vSurveyYear=2013&vSubdivID=543
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120781&vRoadID=460&vSurveyYear=2013&vSubdivID=543
