road	Z8701
km	0.41
type	Truss with Steel Deck
lrpName	LRPSb
name	Charkhali-Hetalia Bridge
length	52.17
condition	A
structureNr	120873
est cost	1.5
roadName	Charkhali-Tushkhali-Mathbaria-Patharghata Road
chainage	0.41
width	
constructionYear	
spans	
zone	Barisal
circle	Barisal
division	Pirojpur
sub-division	Kawkhali
lat	22.4857497 
lon	89.9951663 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120873&vRoadID=794&vSurveyYear=2013&vSubdivID=339
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120873&vRoadID=794&vSurveyYear=2013&vSubdivID=339
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120873&vRoadID=794&vSurveyYear=2013&vSubdivID=339
