road	Z8420
km	0.5
type	RCC Girder Bridge
lrpName	LRPSa
name	.
length	16
condition	B
structureNr	116663
est cost	0.13
roadName	Bijoypasha-Talarhati-Joynagarghat Road
chainage	0.5
width	4.3
constructionYear	1997
spans	1
zone	Gopalganj
circle	Gopalganj
division	Gopalganj
sub-division	Bhatipara
lat	23.051944444444445
lon	89.77055555555556
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=116663&vRoadID=407&vSurveyYear=2006&vSubdivID=344
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=116663&vRoadID=407&vSurveyYear=2006&vSubdivID=344
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=116663&vRoadID=407&vSurveyYear=2006&vSubdivID=344
