road	Z8420
km	0.5
type	RCC Girder Bridge
lrpName	LRPSa
name	Bijoypasha Purbopara Bridge
length	15
condition	C
structureNr	119319
est cost	0.712
roadName	Bijoypasha-Talarhati-Joynagarghat Road
chainage	0.5
width	
constructionYear	
spans	
zone	Gopalganj
circle	Gopalganj
division	Gopalganj
sub-division	Bhatipara
lat	23.0518889 
lon	89.7704438 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119319&vRoadID=407&vSurveyYear=2013&vSubdivID=344
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119319&vRoadID=407&vSurveyYear=2013&vSubdivID=344
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119319&vRoadID=407&vSurveyYear=2013&vSubdivID=344
