road	N205
km	2.142
type	Box Culvert
lrpName	LRP002b
name	NEER KEEN BRIDGE
length	3
condition	A
structureNr	104108
est cost	0
roadName	Chandipool-Keean Bridge Road
chainage	2.142
width	10
constructionYear	1968
spans	1
zone	Sylhet
circle	Sylhet
division	Sylhet
sub-division	Sylhet
lat	24.88513888888889
lon	91.86483333333332
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104108&vRoadID=13&vSurveyYear=2004&vSubdivID=801
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104108&vRoadID=13&vSurveyYear=2004&vSubdivID=801
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104108&vRoadID=13&vSurveyYear=2004&vSubdivID=801
