road	R250
km	45.707
type	Box Culvert
lrpName	LRP044c
name	SHABAG BOX CULVERT
length	9.5
condition	B
structureNr	100520
est cost	0.24
roadName	Sylhet-Golapganj-Charkhai-Jakiganj Road
chainage	45.707
width	8.5
constructionYear	1984
spans	2
zone	Sylhet
circle	Sylhet
division	Sylhet
sub-division	Golapganj
lat	24.965055555555555
lon	92.25411111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100520&vRoadID=99&vSurveyYear=2004&vSubdivID=562
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100520&vRoadID=99&vSurveyYear=2004&vSubdivID=562
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100520&vRoadID=99&vSurveyYear=2004&vSubdivID=562
