road	R250
km	62.79
type	Baily with Steel Deck
lrpName	LRP061c
name	BALLAPOLL BAILEY WITH STEEL DECK BRIDGE
length	10.2
condition	B
structureNr	100540
est cost	0.45
roadName	Sylhet-Golapganj-Charkhai-Jakiganj Road
chainage	62.79
width	3.6
constructionYear	1964
spans	1
zone	Sylhet
circle	Sylhet
division	Sylhet
sub-division	Golapganj
lat	24.970333333333333
lon	92.41097222222223
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100540&vRoadID=99&vSurveyYear=2004&vSubdivID=562
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100540&vRoadID=99&vSurveyYear=2004&vSubdivID=562
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100540&vRoadID=99&vSurveyYear=2004&vSubdivID=562
