road	R250
km	55.445
type	RCC Girder Bridge
lrpName	LRP054a
name	MASWDGRAM RCC GIDER BRIDGE
length	18
condition	A
structureNr	100531
est cost	0
roadName	Sylhet-Golapganj-Charkhai-Jakiganj Road
chainage	55.445
width	3.9
constructionYear	1964
spans	3
zone	Sylhet
circle	Sylhet
division	Sylhet
sub-division	Golapganj
lat	24.990916666666667
lon	92.35041666666666
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100531&vRoadID=99&vSurveyYear=2004&vSubdivID=562
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100531&vRoadID=99&vSurveyYear=2004&vSubdivID=562
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100531&vRoadID=99&vSurveyYear=2004&vSubdivID=562
