road	R250
km	37.267
type	Box Culvert
lrpName	LRP037b
name	DIGIR PAR BOX CULVERT
length	7.6
condition	A
structureNr	100510
est cost	0
roadName	Sylhet-Golapganj-Charkhai-Jakiganj Road
chainage	37.267
width	4
constructionYear	1968
spans	1
zone	Sylhet
circle	Sylhet
division	Sylhet
sub-division	Golapganj
lat	24.925805555555556
lon	92.19402777777778
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100510&vRoadID=99&vSurveyYear=2004&vSubdivID=562
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100510&vRoadID=99&vSurveyYear=2004&vSubdivID=562
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100510&vRoadID=99&vSurveyYear=2004&vSubdivID=562
