road	R250
km	33.336
type	PC Girder Bridge
lrpName	LRP033c
name	Kamar Gram Bridge
length	19
condition	A
structureNr	120685
est cost	0
roadName	Sylhet-Golapganj-Charkhai-Jakiganj Road
chainage	33.336
width	
constructionYear	
spans	
zone	Sylhet
circle	Sylhet
division	Sylhet
sub-division	Golapganj
lat	24.912023273831775
lon	92.15770180311527
estimated Location	road_interpolate
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120685&vRoadID=99&vSurveyYear=2013&vSubdivID=562
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120685&vRoadID=99&vSurveyYear=2013&vSubdivID=562
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120685&vRoadID=99&vSurveyYear=2013&vSubdivID=562
