road	R250
km	75.08
type	RCC Girder Bridge
lrpName	LRP074a
name	Baro Thakur Bridge
length	18.9
condition	B
structureNr	120721
est cost	0.25
roadName	Sylhet-Golapganj-Charkhai-Jakiganj Road
chainage	75.08
width	
constructionYear	
spans	
zone	Sylhet
circle	Sylhet
division	Sylhet
sub-division	Golapganj
lat	24.8878916180593
lon	92.48372466684636
estimated Location	road_interpolate
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120721&vRoadID=99&vSurveyYear=2013&vSubdivID=562
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120721&vRoadID=99&vSurveyYear=2013&vSubdivID=562
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120721&vRoadID=99&vSurveyYear=2013&vSubdivID=562
