road	R250
km	32.68
type	RCC Girder Bridge
lrpName	LRP033a
name	KAMAR GRAM BRIDGE
length	14.4
condition	A
structureNr	100499
est cost	0.304
roadName	Sylhet-Golapganj-Charkhai-Jakiganj Road
chainage	32.68
width	10
constructionYear	1993
spans	1
zone	Sylhet
circle	Sylhet
division	Sylhet
sub-division	Golapganj
lat	24.90675
lon	92.153
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100499&vRoadID=99&vSurveyYear=2004&vSubdivID=562
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100499&vRoadID=99&vSurveyYear=2004&vSubdivID=562
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100499&vRoadID=99&vSurveyYear=2004&vSubdivID=562
